Length	Start	data
2.0	16.0	460.0
3.0	16.0	444.0
4.0	16.0	442.0
5.0	16.0	420.0
6.0	16.0	418.0
7.0	16.0	410.0
8.0	16.0	408.0
9.0	16.0	380.0
10.0	16.0	378.0
11.0	16.0	370.0
12.0	16.0	368.0
13.0	16.0	354.0
14.0	16.0	352.0
15.0	16.0	344.0
16.0	16.0	342.0
17.0	16.0	308.0
18.0	16.0	306.0
19.0	16.0	298.0
20.0	16.0	296.0
21.0	16.0	282.0
22.0	16.0	280.0
23.0	16.0	272.0
24.0	16.0	270.0
25.0	16.0	250.0
26.0	16.0	248.0
27.0	16.0	240.0
28.0	16.0	238.0
29.0	16.0	224.0
30.0	16.0	222.0
31.0	16.0	214.0
32.0	16.0	212.0
33.0	16.0	172.0
34.0	16.0	170.0
35.0	16.0	162.0
36.0	16.0	0.0
37.0	16.0	0.0
38.0	16.0	0.0
39.0	16.0	0.0
40.0	16.0	0.0
41.0	16.0	0.0
42.0	16.0	0.0
43.0	16.0	0.0
44.0	16.0	0.0
45.0	16.0	0.0
46.0	16.0	0.0
47.0	16.0	0.0
48.0	16.0	0.0
49.0	16.0	0.0
50.0	16.0	0.0

1.0	17.0	462.0
2.0	17.0	460.0
3.0	17.0	444.0
4.0	17.0	442.0
5.0	17.0	420.0
6.0	17.0	418.0
7.0	17.0	410.0
8.0	17.0	408.0
9.0	17.0	380.0
10.0	17.0	378.0
11.0	17.0	370.0
12.0	17.0	368.0
13.0	17.0	354.0
14.0	17.0	352.0
15.0	17.0	344.0
16.0	17.0	342.0
17.0	17.0	308.0
18.0	17.0	306.0
19.0	17.0	298.0
20.0	17.0	296.0
21.0	17.0	282.0
22.0	17.0	280.0
23.0	17.0	272.0
24.0	17.0	270.0
25.0	17.0	250.0
26.0	17.0	248.0
27.0	17.0	240.0
28.0	17.0	238.0
29.0	17.0	224.0
30.0	17.0	222.0
31.0	17.0	214.0
32.0	17.0	212.0
33.0	17.0	172.0
34.0	17.0	170.0
35.0	17.0	0.0
36.0	17.0	0.0
