Length	Start	data
37.0	11.0	158.0
38.0	11.0	156.0
39.0	11.0	156.0
40.0	11.0	134.0
41.0	11.0	0.0
42.0	11.0	0.0
43.0	11.0	0.0
44.0	11.0	0.0
45.0	11.0	0.0
46.0	11.0	0.0
47.0	11.0	0.0
48.0	11.0	0.0
49.0	11.0	0.0
50.0	11.0	0.0

1.0	12.0	166.0
2.0	12.0	174.0
3.0	12.0	164.0
4.0	12.0	182.0
5.0	12.0	166.0
6.0	12.0	160.0
7.0	12.0	170.0
8.0	12.0	156.0
9.0	12.0	186.0
10.0	12.0	166.0
11.0	12.0	160.0
12.0	12.0	170.0
13.0	12.0	158.0
14.0	12.0	174.0
15.0	12.0	166.0
16.0	12.0	160.0
17.0	12.0	170.0
18.0	12.0	158.0
19.0	12.0	182.0
20.0	12.0	156.0
21.0	12.0	150.0
22.0	12.0	160.0
23.0	12.0	148.0
24.0	12.0	166.0
25.0	12.0	155.0
26.0	12.0	150.0
27.0	12.0	160.0
28.0	12.0	148.0
29.0	12.0	182.0
30.0	12.0	166.0
31.0	12.0	160.0
32.0	12.0	170.0
33.0	12.0	158.0
34.0	12.0	176.0
35.0	12.0	166.0
36.0	12.0	158.0
37.0	12.0	170.0
38.0	12.0	158.0
39.0	12.0	176.0
40.0	12.0	0.0
41.0	12.0	0.0
42.0	12.0	0.0
43.0	12.0	0.0
44.0	12.0	0.0
45.0	12.0	0.0
46.0	12.0	0.0
47.0	12.0	0.0
48.0	12.0	0.0
49.0	12.0	0.0
50.0	12.0	0.0

1.0	13.0	178.0
2.0	13.0	176.0
3.0	13.0	184.0
4.0	13.0	190.0
5.0	13.0	168.0
6.0	13.0	172.0
7.0	13.0	168.0
8.0	13.0	188.0
9.0	13.0	194.0
10.0	13.0	168.0
11.0	13.0	164.0
12.0	13.0	172.0
13.0	13.0	178.0
14.0	13.0	184.0
15.0	13.0	166.0
16.0	13.0	172.0
17.0	13.0	170.0
18.0	13.0	184.0
19.0	13.0	190.0
20.0	13.0	158.0
21.0	13.0	154.0
22.0	13.0	162.0
23.0	13.0	168.0
24.0	13.0	174.0
25.0	13.0	158.0
26.0	13.0	162.0
27.0	13.0	162.0
28.0	13.0	184.0
29.0	13.0	182.0
30.0	13.0	168.0
31.0	13.0	170.0
32.0	13.0	158.0
33.0	13.0	178.0
34.0	13.0	184.0
35.0	13.0	168.0
36.0	13.0	172.0
37.0	13.0	172.0
38.0	13.0	178.0
39.0	13.0	0.0
40.0	13.0	0.0
41.0	13.0	0.0
42.0	13.0	0.0
43.0	13.0	0.0
44.0	13.0	0.0
45.0	13.0	0.0
46.0	13.0	0.0
47.0	13.0	0.0
48.0	13.0	0.0
49.0	13.0	0.0
50.0	13.0	0.0

1.0	14.0	180.0
2.0	14.0	196.0
3.0	14.0	192.0
4.0	14.0	192.0
5.0	14.0	180.0
6.0	14.0	170.0
7.0	14.0	202.0
8.0	14.0	196.0
9.0	14.0	192.0
10.0	14.0	180.0
11.0	14.0	166.0
12.0	14.0	192.0
13.0	14.0	186.0
14.0	14.0	186.0
15.0	14.0	180.0
16.0	14.0	170.0
17.0	14.0	196.0
18.0	14.0	190.0
19.0	14.0	190.0
20.0	14.0	170.0
21.0	14.0	160.0
22.0	14.0	182.0
23.0	14.0	176.0
24.0	14.0	176.0
25.0	14.0	170.0
26.0	14.0	164.0
27.0	14.0	198.0
28.0	14.0	192.0
29.0	14.0	192.0
30.0	14.0	180.0
31.0	14.0	174.0
32.0	14.0	192.0
33.0	14.0	186.0
34.0	14.0	186.0
35.0	14.0	180.0
36.0	14.0	174.0
37.0	14.0	190.0
38.0	14.0	0.0
39.0	14.0	0.0
40.0	14.0	0.0
41.0	14.0	0.0
42.0	14.0	0.0
43.0	14.0	0.0
44.0	14.0	0.0
45.0	14.0	0.0
46.0	14.0	0.0
47.0	14.0	0.0
48.0	14.0	0.0
49.0	14.0	0.0
50.0	14.0	0.0

1.0	15.0	200.0
2.0	15.0	204.0
3.0	15.0	194.0
4.0	15.0	204.0
5.0	15.0	182.0
6.0	15.0	206.0
7.0	15.0	212.0
8.0	15.0	198.0
9.0	15.0	206.0
10.0	15.0	182.0
11.0	15.0	194.0
12.0	15.0	200.0
13.0	15.0	188.0
14.0	15.0	188.0
15.0	15.0	182.0
16.0	15.0	196.0
17.0	15.0	204.0
18.0	15.0	194.0
19.0	15.0	204.0
20.0	15.0	172.0
21.0	15.0	176.0
22.0	15.0	190.0
23.0	15.0	178.0
24.0	15.0	188.0
25.0	15.0	172.0
26.0	15.0	200.0
27.0	15.0	204.0
28.0	15.0	194.0
29.0	15.0	204.0
30.0	15.0	162.0
31.0	15.0	194.0
32.0	15.0	200.0
33.0	15.0	188.0
34.0	15.0	198.0
35.0	15.0	182.0
36.0	15.0	194.0
37.0	15.0	0.0
38.0	15.0	0.0
39.0	15.0	0.0
40.0	15.0	0.0
41.0	15.0	0.0
